name,player_id,season,team.x,games,mpg,fg.,X3pt.,ft.,orb,drb,trb,ast,stl,blk,tov,pt,prod_pts
D.J. Augustin,6088,2015,OKC,62,0.31,0.423,0.402,0.805,0.13,1.4,1.53,3.19,0.61,0.06,1.35,7.53,14.16
D.J. Augustin,6088,2014,OKC,82,0.29,0.399,0.337,0.868,0.24,1.72,1.96,4.3,0.6,0.04,1.77,9.48,17.79
D.J. Augustin,6088,2013,CHI,68,0.4,0.415,0.403,0.89,0.22,1.62,1.84,4.47,0.74,0.03,1.74,13.12,21.82
D.J. Augustin,6088,2012,IND,76,0.21,0.35,0.353,0.838,0.26,0.93,1.2,2.24,0.46,0.04,0.89,4.68,9.58
D.J. Augustin,6088,2011,CHA,50,0.58,0.375,0.339,0.864,0.48,1.72,2.2,6.26,0.74,0.02,2.34,10.96,22.17
D.J. Augustin,6088,2010,CHA,55,0.61,0.439,0.368,0.902,0.45,2.38,2.84,6.16,0.62,0.05,1.75,14.58,26.83
D.J. Augustin,6088,2009,CHA,13,1.58,0.347,0.276,0.758,0.08,1.08,1.15,2.23,0.54,0,1.31,6.54,11.04
D.J. Augustin,6088,2008,CHA,72,0.37,0.43,0.439,0.893,0.24,1.61,1.85,3.47,0.58,0.03,1.65,11.81,18.8
Pat Connaughton,17869,2020,MIL,21,0.84,0.44,0.406,0.625,0.9,2.95,3.86,1.38,0.52,0.38,0.19,5.76,14.08
Pat Connaughton,17869,2019,MIL,67,0.28,0.455,0.331,0.775,0.9,3.34,4.24,1.6,0.36,0.46,0.78,5.37,13.72
Pat Connaughton,17869,2018,MIL,61,0.34,0.466,0.33,0.725,1,3.23,4.23,2,0.54,0.41,0.54,6.9,16.34
Pat Connaughton,17869,2017,POR,82,0.22,0.423,0.352,0.841,0.44,1.52,1.96,1.11,0.28,0.27,0.54,5.38,9.96
Pat Connaughton,17869,2016,POR,40,0.2,0.514,0.515,0.778,0.25,1.05,1.3,0.7,0.15,0.05,0.43,2.45,5.04
Pat Connaughton,17869,2015,POR,34,0.12,0.265,0.238,1,0.32,0.62,0.94,0.29,0.06,0,0.29,1.06,2.45
DJ Wilson,23612,2020,MIL,10,0.94,0.378,0.348,0.5,0.3,1.9,2.2,0.3,0.1,0.3,0.4,3.7,7.19
DJ Wilson,23612,2019,MIL,37,0.26,0.394,0.247,0.611,0.32,2.16,2.49,0.68,0.08,0.14,0.51,3.59,7.51
DJ Wilson,23612,2018,MIL,48,0.38,0.414,0.362,0.553,0.94,3.69,4.63,1.08,0.38,0.42,0.67,5.83,13.93
DJ Wilson,23612,2017,MIL,22,0.15,0.562,0.4,0.5,0.09,0.36,0.45,0.14,0.14,0.05,0.18,0.95,1.89
Bobby Portis,17850,2020,MIL,24,0.9,0.541,0.471,0.68,2,5.42,7.42,1.13,0.83,0.46,0.79,11.04,23.42
Bobby Portis,17850,2019,NY,66,0.32,0.45,0.358,0.763,1.21,3.91,5.12,1.48,0.48,0.27,1.11,10.12,18.9
Bobby Portis,17850,2018,WAS,50,0.52,0.444,0.393,0.794,2.18,5.88,8.06,1.44,0.7,0.4,1.48,14.2,26.75
Bobby Portis,17850,2017,CHI,73,0.31,0.471,0.359,0.769,2.18,4.64,6.82,1.68,0.67,0.32,1.41,13.21,24.48
Bobby Portis,17850,2016,CHI,64,0.24,0.488,0.333,0.661,1.17,3.41,4.58,0.55,0.25,0.17,0.58,6.83,13.41
Bobby Portis,17850,2015,CHI,62,0.29,0.428,0.308,0.727,1.98,3.45,5.44,0.84,0.4,0.35,0.89,7.03,15.44
Donte DiVincenzo,26983,2020,MIL,24,1.06,0.422,0.411,0.706,1.04,3.38,4.42,2.63,1.29,0.25,1.17,9.67,20.82
Donte DiVincenzo,26983,2019,MIL,66,0.35,0.455,0.336,0.733,1,3.82,4.82,2.33,1.32,0.3,1.36,9.24,20.4
Donte DiVincenzo,26983,2018,MIL,27,0.56,0.403,0.265,0.75,0.59,1.81,2.41,1.15,0.48,0.22,0.7,4.85,10.17
Bryn Forbes,20796,2020,MIL,24,0.7,0.491,0.479,0.706,0.21,0.96,1.17,0.54,0.25,0,0.67,9.08,11.13
Bryn Forbes,20796,2019,SA,63,0.4,0.417,0.388,0.833,0.19,1.81,2,1.71,0.52,0,0.9,11.22,16.34
Bryn Forbes,20796,2018,SA,82,0.34,0.456,0.426,0.885,0.22,2.7,2.91,2.13,0.55,0.05,0.98,11.79,18.71
Bryn Forbes,20796,2017,SA,80,0.24,0.421,0.39,0.667,0.15,1.23,1.38,1,0.35,0.03,0.46,6.94,10.38
Bryn Forbes,20796,2016,SA,36,0.22,0.364,0.321,0.833,0.06,0.58,0.64,0.67,0.03,0,0.31,2.61,4.13
Thanasis Antetokounmpo,15403,2020,MIL,16,0.58,0.654,0.286,0.571,0.81,1.13,1.94,0.94,0.31,0.19,0.94,2.5,6.29
Thanasis Antetokounmpo,15403,2019,MIL,20,0.32,0.5,0,0.412,0.6,0.6,1.2,0.75,0.35,0.1,0.6,2.75,5.62
Thanasis Antetokounmpo,15403,2015,NY,2,1.5,0.75,0,0,0,0.5,0.5,0,0,0,0,3,3.6
Torrey Craig,24230,2020,MIL,11,1.06,0.467,0.385,0,0.82,2.27,3.09,1,0.64,0.45,0.36,3,10.03
Torrey Craig,24230,2019,DEN,58,0.32,0.461,0.326,0.611,1.09,2.17,3.26,0.81,0.4,0.62,0.43,5.43,12.16
Torrey Craig,24230,2018,DEN,75,0.27,0.442,0.324,0.7,1.19,2.32,3.51,0.96,0.49,0.61,0.59,5.73,13.01
Torrey Craig,24230,2017,DEN,39,0.41,0.453,0.293,0.629,1.03,2.23,3.26,0.64,0.31,0.38,0.51,4.18,9.92
Sam Merrill,70702,2020,MIL,9,0.67,0.4,0.5,1,0.33,0.78,1.11,1.11,0.11,0,0.33,1.56,4.44
Jordan Nwora,70687,2020,MIL,10,0.81,0.459,0.5,0.9,0.1,1.4,1.5,0,0.4,0.2,1,5.1,7.1
Jaylen Adams,27343,2020,MIL,5,0.64,0.125,0,0,0,0.6,0.6,0.4,0,0,0,0.4,1.72
Jaylen Adams,27343,2019,POR,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Jaylen Adams,27343,2018,ATL,34,0.37,0.345,0.338,0.778,0.32,1.44,1.76,1.91,0.41,0.15,0.82,3.18,8.46
Karl-Anthony Towns,17829,2020,MIN,4,32.75,0.46,0.375,0.96,4,8.5,12.5,4.25,0.5,2.75,2.5,22,47.38
Karl-Anthony Towns,17829,2019,MIN,35,33.91,0.508,0.412,0.796,2.71,8.09,10.8,4.37,0.94,1.2,3.14,26.46,47.12
Karl-Anthony Towns,17829,2018,MIN,77,33.04,0.518,0.4,0.836,3.42,8.97,12.39,3.36,0.87,1.62,3.12,24.42,46.2
Karl-Anthony Towns,17829,2017,MIN,82,35.59,0.546,0.421,0.858,2.91,9.44,12.35,2.43,0.78,1.4,1.95,21.26,42.14
Karl-Anthony Towns,17829,2016,MIN,82,36.95,0.542,0.367,0.832,3.62,8.66,12.28,2.68,0.71,1.26,2.59,25.13,45.24
Karl-Anthony Towns,17829,2015,MIN,82,32.02,0.543,0.341,0.811,2.76,7.66,10.41,1.96,0.71,1.68,2.23,18.33,36.32
D'Angelo Russell,17830,2020,MIN,20,1.46,0.426,0.399,0.75,0.45,2.15,2.6,5.05,1.1,0.5,2.7,19.25,30.45
D'Angelo Russell,17830,2019,MIN,45,0.72,0.426,0.367,0.809,0.38,3.56,3.93,6.33,1.07,0.29,3.27,23.09,36.75
D'Angelo Russell,17830,2018,BKN,81,0.37,0.434,0.369,0.78,0.65,3.23,3.89,6.95,1.23,0.25,3.12,21.14,36.07
D'Angelo Russell,17830,2017,BKN,48,0.54,0.414,0.324,0.74,0.63,3.31,3.94,5.19,0.75,0.35,3.06,15.48,27.13
D'Angelo Russell,17830,2016,LAL,63,0.46,0.405,0.351,0.782,0.51,3.03,3.54,4.79,1.4,0.25,2.79,15.62,27.57
D'Angelo Russell,17830,2015,LAL,80,0.35,0.41,0.354,0.737,0.58,2.83,3.4,3.33,1.16,0.16,2.45,13.18,22.44
Ricky Rubio,6305,2020,MIN,22,1.09,0.351,0.194,0.837,0.32,3.09,3.41,5.95,1.41,0,2.18,6.14,19.8
Ricky Rubio,6305,2019,PHO,65,0.48,0.415,0.361,0.863,0.71,3.97,4.68,8.77,1.45,0.17,2.66,13.03,32.37
Ricky Rubio,6305,2018,UTA,68,0.41,0.404,0.311,0.855,0.49,3.09,3.57,6.12,1.34,0.15,2.65,12.71,26.49
Ricky Rubio,6305,2017,UTA,77,0.38,0.418,0.352,0.866,0.57,3.99,4.56,5.32,1.57,0.14,2.7,13.09,27.28
Ricky Rubio,6305,2016,MIN,75,0.44,0.402,0.306,0.891,0.91,3.17,4.08,9.07,1.71,0.13,2.61,11.15,30.71
Ricky Rubio,6305,2015,MIN,76,0.4,0.374,0.326,0.847,0.53,3.76,4.29,8.64,2.13,0.13,2.55,10.08,30.17
Ricky Rubio,6305,2014,MIN,21,1.49,0.353,0.255,0.809,0.76,4.9,5.67,8.86,1.76,0.05,2.71,10.19,31.18
Ricky Rubio,6305,2013,MIN,81,0.4,0.382,0.323,0.802,0.73,3.46,4.19,8.6,2.35,0.14,2.7,9.54,29.73
Ricky Rubio,6305,2012,MIN,56,0.53,0.357,0.292,0.794,0.77,3.23,4,7.29,2.36,0.09,3,10.43,28.05
Ricky Rubio,6305,2011,MIN,40,0.84,0.359,0.348,0.803,0.58,3.58,4.15,8.13,2.23,0.2,3.1,10.38,29.29
Malik Beasley,20224,2020,MIN,24,1.33,0.454,0.385,0.839,0.96,4.21,5.17,2.5,0.75,0.21,1.46,20.54,30.95
Malik Beasley,20224,2019,MIN,55,0.4,0.425,0.388,0.818,0.33,2.36,2.69,1.36,0.73,0.15,1.04,11.18,17.17
Malik Beasley,20224,2018,DEN,81,0.29,0.474,0.402,0.848,0.43,2.04,2.47,1.2,0.68,0.12,0.68,11.32,17.01
Malik Beasley,20224,2017,DEN,62,0.15,0.41,0.341,0.667,0.23,0.92,1.15,0.5,0.24,0.11,0.39,3.16,5.61
Malik Beasley,20224,2016,DEN,22,0.34,0.452,0.321,0.8,0.23,0.55,0.77,0.5,0.32,0,0.36,3.77,5.72
Anthony Edwards,70643,2020,MIN,24,1.12,0.378,0.328,0.796,0.67,2.58,3.25,2.17,0.75,0.33,1.54,14.04,21.82
Juan Hernangomez,20220,2020,MIN,12,1.61,0.394,0.317,0.643,1.08,4.08,5.17,0.58,0.42,0.17,0.42,6.5,14.33
Juan Hernangomez,20220,2019,MIN,48,0.36,0.405,0.341,0.62,0.9,3.21,4.1,0.83,0.4,0.19,0.67,6,12.68
Juan Hernangomez,20220,2018,DEN,70,0.28,0.439,0.365,0.767,0.91,2.87,3.79,0.79,0.39,0.34,0.53,5.83,12.48
Juan Hernangomez,20220,2017,DEN,25,0.44,0.387,0.28,0.833,0.72,1.44,2.16,0.48,0.24,0.12,0.36,3.28,6.95
Juan Hernangomez,20220,2016,DEN,62,0.22,0.453,0.414,0.75,0.69,2.31,3,0.47,0.47,0.23,0.5,4.92,10.11
Jarrett Culver,31563,2020,MIN,16,1.32,0.459,0.258,0.606,1.56,3.44,5,0.94,0.69,0.38,1.31,8.13,16.34
Jarrett Culver,31563,2019,MIN,63,0.38,0.404,0.299,0.462,1.11,2.25,3.37,1.75,0.9,0.6,1.29,9.21,17.59
Ed Davis,6895,2020,MIN,19,13.89,0.419,0,0.875,2,3.11,5.11,1,0.53,0.53,0.32,2.26,11.68
Ed Davis,6895,2019,UTA,29,10.45,0.478,0,0.5,1.21,2.41,3.62,0.41,0.38,0.31,0.45,1.76,7.66
Ed Davis,6895,2018,BKN,81,17.85,0.616,0,0.617,2.67,5.9,8.57,0.75,0.43,0.41,0.79,5.83,18.13
Ed Davis,6895,2017,POR,78,18.85,0.582,0,0.667,2.35,5.03,7.37,0.51,0.41,0.67,0.85,5.31,16.23
Ed Davis,6895,2016,POR,46,17.15,0.528,0,0.617,2.09,3.2,5.28,0.57,0.33,0.48,0.8,4.35,12.34
Ed Davis,6895,2015,POR,81,20.79,0.611,0,0.559,2.77,4.63,7.4,1.09,0.7,0.89,0.79,6.49,19.39
Ed Davis,6895,2014,LAL,79,23.29,0.601,0,0.487,2.91,4.68,7.59,1.19,0.62,1.24,0.73,8.3,22.19
Ed Davis,6895,2013,MEM,63,15.17,0.534,0,0.528,1.46,2.67,4.13,0.43,0.27,0.68,0.63,5.67,12.53
Ed Davis,6895,2012,MEM,80,19.85,0.54,0,0.616,1.88,3.75,5.63,0.71,0.46,1.04,0.75,7.56,17.63
Ed Davis,6895,2011,TOR,68,23.19,0.52,0,0.655,2.04,4.66,6.71,0.9,0.59,0.93,1.01,6.38,17.79
Ed Davis,6895,2010,TOR,40,21.9,0.589,0,0.552,2.2,4,6.2,0.45,0.43,1.15,0.53,6.4,17.14
Jake Layman,20253,2020,MIN,19,0.81,0.489,0.297,0.783,0.26,1.21,1.47,0.53,0.89,0.47,0.53,6.26,11.03
Jake Layman,20253,2019,MIN,23,0.95,0.453,0.333,0.75,0.74,1.74,2.48,0.65,0.74,0.43,1.04,9.13,14.39
Jake Layman,20253,2018,POR,71,0.26,0.509,0.326,0.704,0.79,2.27,3.06,0.75,0.44,0.42,0.65,7.62,13.48
Jake Layman,20253,2017,POR,34,0.14,0.298,0.2,0.667,0.12,0.35,0.47,0.32,0.18,0.12,0.15,1,2.49
Jake Layman,20253,2016,POR,35,0.2,0.292,0.255,0.765,0.17,0.51,0.69,0.31,0.23,0.09,0.31,2.23,3.84
Josh Okogie,26986,2020,MIN,18,1.18,0.357,0.2,0.759,0.72,1.78,2.5,1.28,0.78,0.72,0.83,4.94,12.03
Josh Okogie,26986,2019,MIN,62,0.4,0.427,0.266,0.796,1.4,2.92,4.32,1.6,1.1,0.42,1.4,8.6,17.81
Josh Okogie,26986,2018,MIN,74,0.32,0.386,0.279,0.728,0.55,2.39,2.95,1.23,1.19,0.45,0.85,7.7,15.5
Jaden McDaniels,70670,2020,MIN,18,0.97,0.382,0.356,0.364,0.72,2.78,3.5,0.89,0.33,0.72,0.78,4.89,11.76
Jarred Vanderbilt,27007,2020,MIN,22,0.87,0.608,0.5,0.488,1.73,4.36,6.09,1.86,1.14,0.68,1,6.36,19.1
Jarred Vanderbilt,27007,2019,MIN,11,0.38,0.625,0,1,0.27,0.55,0.82,0.18,0.27,0.09,0.64,1.09,2.44
Jarred Vanderbilt,27007,2018,DEN,16,0.27,0.474,0,0.6,0.44,1,1.44,0.19,0.38,0.06,0.5,1.5,3.88
Jaylen Nowell,31602,2020,MIN,10,1.71,0.494,0.378,0.833,0.7,1.3,2,0.8,0.4,0.2,0.8,11.5,15.5
Jaylen Nowell,31602,2019,MIN,15,0.67,0.358,0.115,0.941,0.2,0.67,0.87,1.27,0.2,0.07,0.2,3.8,7.07
Naz Reid,32045,2020,MIN,22,22.59,0.52,0.375,0.745,1.41,3.68,5.09,1.23,0.68,1.27,1.32,12.59,23.13
Naz Reid,32045,2019,MIN,30,16.5,0.412,0.33,0.698,1.13,3,4.13,1.17,0.63,0.73,0.73,8.97,17.68
Steven Adams,13325,2020,NO,21,30.14,0.595,0,0.463,4.38,5.29,9.67,2.43,0.9,0.57,1.9,8.62,24.91
Steven Adams,13325,2019,OKC,63,26.67,0.592,0.333,0.582,3.29,5.97,9.25,2.32,0.81,1.06,1.49,10.86,27.69
Steven Adams,13325,2018,OKC,80,33.36,0.595,0,0.5,4.89,4.61,9.5,1.55,1.46,0.95,1.69,13.85,30.71
Steven Adams,13325,2017,OKC,76,32.71,0.629,0,0.559,5.05,3.96,9.01,1.16,1.21,1.03,1.68,13.89,29.24
Steven Adams,13325,2016,OKC,80,29.86,0.572,0,0.611,3.53,4.13,7.65,1.08,1.09,0.99,1.84,11.31,24.42
Steven Adams,13325,2015,OKC,80,25.18,0.613,0,0.582,2.73,3.91,6.64,0.76,0.53,1.11,1.05,7.95,19.28
Steven Adams,13325,2014,OKC,70,25.29,0.544,0,0.502,2.84,4.63,7.47,0.94,0.54,1.23,1.41,7.67,20.18
Steven Adams,13325,2013,OKC,80,14.63,0.508,0,0.575,1.74,2.33,4.06,0.54,0.45,0.69,0.86,3.26,10.36
Brandon Ingram,20207,2020,NO,22,1.59,0.469,0.397,0.858,0.64,4.91,5.55,4.68,0.59,1.09,2.45,23.86,38.45
Brandon Ingram,20207,2019,NO,62,0.55,0.463,0.391,0.851,0.82,5.31,6.13,4.18,0.98,0.61,3.05,23.82,37.59
Brandon Ingram,20207,2018,LAL,52,0.65,0.497,0.33,0.675,0.79,4.35,5.13,2.96,0.54,0.6,2.48,18.27,28.66
Brandon Ingram,20207,2017,LAL,59,0.57,0.47,0.39,0.681,0.97,4.36,5.32,3.9,0.76,0.73,2.54,16.08,28.76
Brandon Ingram,20207,2016,LAL,79,0.37,0.402,0.294,0.621,0.76,3.25,4.01,2.1,0.63,0.46,1.47,9.37,18.04
Eric Bledsoe,6900,2020,NO,21,1.43,0.444,0.407,0.651,0.52,3.14,3.67,3.71,0.67,0.29,1.95,13.71,23.64
Eric Bledsoe,6900,2019,MIL,61,0.44,0.474,0.344,0.79,0.72,3.92,4.64,5.38,0.93,0.43,2.43,14.93,28.86
Eric Bledsoe,6900,2018,MIL,78,0.37,0.484,0.329,0.75,1.05,3.59,4.64,5.51,1.49,0.37,2.12,15.91,31.35
Eric Bledsoe,6900,2017,MIL,74,0.42,0.473,0.347,0.795,0.69,3.16,3.85,5,2,0.57,2.92,17.74,32.08
Eric Bledsoe,6900,2016,PHO,66,0.5,0.433,0.337,0.847,0.79,4.09,4.88,6.35,1.39,0.47,3.38,21.06,36.79
Eric Bledsoe,6900,2015,PHO,31,1.1,0.453,0.372,0.802,0.58,3.45,4.03,6.13,2.03,0.61,3.58,20.39,36.13
Eric Bledsoe,6900,2014,PHO,81,0.43,0.447,0.324,0.8,0.89,4.33,5.22,6.09,1.57,0.56,3.38,17,33.26
Eric Bledsoe,6900,2013,PHO,43,0.77,0.477,0.357,0.772,0.63,4.07,4.7,5.47,1.6,0.33,3.33,17.74,32.11
Eric Bledsoe,6900,2012,LAL,75,0.27,0.442,0.387,0.791,1.03,1.95,2.97,3.08,1.45,0.73,1.8,8.41,19.17
Eric Bledsoe,6900,2011,LAL,39,0.3,0.393,0.2,0.65,0.51,1.03,1.54,1.64,0.79,0.36,1.15,3.28,8.74
Eric Bledsoe,6900,2010,LAL,55,0.45,0.407,0.28,0.779,0.82,2.18,3,4.07,1.07,0.4,2.56,6.73,16.82
J.J. Redick,2643,2020,NO,19,1.02,0.353,0.34,1,0.11,1.47,1.58,1.16,0.26,0,0.74,8.21,11.63
J.J. Redick,2643,2019,NO,60,0.44,0.453,0.453,0.892,0.17,2.35,2.52,1.98,0.33,0.17,1.25,15.28,21.03
J.J. Redick,2643,2018,PHI,76,0.41,0.44,0.397,0.894,0.26,2.18,2.45,2.71,0.42,0.22,1.33,18.05,25.02
J.J. Redick,2643,2017,PHI,70,0.43,0.459,0.42,0.904,0.13,2.41,2.54,3,0.5,0.09,1.47,17.11,24.37
J.J. Redick,2643,2016,LAC,78,0.36,0.444,0.429,0.891,0.15,2.05,2.21,1.41,0.72,0.17,1.26,15.04,20.31
J.J. Redick,2643,2015,LAC,75,0.37,0.48,0.476,0.888,0.13,1.72,1.85,1.41,0.56,0.07,1.05,16.35,20.89
J.J. Redick,2643,2014,LAL,78,0.4,0.477,0.437,0.901,0.28,1.86,2.14,1.76,0.5,0.1,1.22,16.37,21.56
J.J. Redick,2643,2013,LAL,35,0.81,0.455,0.395,0.915,0.26,1.86,2.11,2.23,0.8,0.09,1.2,15.2,21.65
J.J. Redick,2643,2012,MIL,76,0.4,0.438,0.367,0.897,0.22,2,2.22,3.84,0.5,0.12,1.8,14.16,22.02
J.J. Redick,2643,2011,ORL,67,0.4,0.425,0.422,0.916,0.27,2.04,2.31,2.51,0.42,0.09,1.07,11.66,18.13
J.J. Redick,2643,2010,ORL,51,0.51,0.455,0.412,0.888,0.12,1.9,2.02,1.71,0.47,0.06,0.96,10.45,15.53
J.J. Redick,2643,2009,ORL,15,1.64,0.426,0.407,0.839,0.07,2.13,2.2,2,0.27,0,0.67,8.93,14.44
J.J. Redick,2643,2008,ORL,64,0.27,0.391,0.374,0.871,0.13,1.58,1.7,1.14,0.33,0.02,0.84,5.97,9.57
Lonzo Ball,23597,2020,NO,19,1.61,0.422,0.367,0.625,0.47,3.84,4.32,4.63,1.37,0.58,2.11,13.42,27.34
Lonzo Ball,23597,2019,NO,63,0.51,0.403,0.375,0.566,1.13,4.95,6.08,6.95,1.4,0.6,3.06,11.83,30.49
Lonzo Ball,23597,2018,LAL,47,0.64,0.406,0.329,0.417,1.15,4.19,5.34,5.43,1.47,0.4,2.19,9.89,25.99
Lonzo Ball,23597,2017,LAL,52,0.66,0.36,0.305,0.451,1.33,5.6,6.92,7.23,1.69,0.83,2.62,10.15,31.73
Zion Williamson,31558,2020,NO,21,1.56,0.596,0.364,0.688,2.62,4.57,7.19,2.71,0.95,0.81,2.52,23.71,37.41
Zion Williamson,31558,2019,NO,24,1.16,0.583,0.429,0.64,2.67,3.58,6.25,2.08,0.67,0.38,2.46,22.5,32.75
Jaxson Hayes,31565,2020,NO,18,12.78,0.627,0,0.667,1.28,2.5,3.78,0.5,0.33,0.39,0.72,4.44,10.45
Jaxson Hayes,31565,2019,NO,64,16.86,0.672,0.25,0.647,1.52,2.53,4.05,0.88,0.41,0.86,0.83,7.38,15.25
Nicolo Melli,31886,2020,NO,12,0.93,0.259,0.238,0.8,0.17,2.08,2.25,0.92,0.5,0.08,0.5,1.92,6.66
Nicolo Melli,31886,2019,NO,60,0.29,0.421,0.335,0.74,0.63,2.37,3,1.37,0.57,0.38,0.77,6.58,13.37
Kira Lewis Jr.,70655,2020,NO,11,0.88,0.354,0.308,0.7,0,0.55,0.55,1.36,0.27,0.09,0.27,4.09,7.25
Josh Hart,23625,2020,NO,22,1.24,0.444,0.354,0.725,1.09,6.32,7.41,1.91,0.82,0.09,0.64,7.95,20.89
Josh Hart,23625,2019,NO,65,0.42,0.423,0.342,0.739,0.94,5.6,6.54,1.66,0.97,0.35,1.15,10.09,21.92
Josh Hart,23625,2018,LAL,67,0.38,0.407,0.336,0.688,0.52,3.18,3.7,1.39,0.96,0.6,0.87,7.84,16.6
Josh Hart,23625,2017,LAL,63,0.37,0.469,0.396,0.702,0.67,3.51,4.17,1.27,0.75,0.25,0.75,7.87,16.04
Nickeil Alexander-Walker,31574,2020,NO,19,1.11,0.399,0.268,0.767,0.21,2.68,2.89,2.11,1.26,0.37,1.53,9.84,18.21
Nickeil Alexander-Walker,31574,2019,NO,47,0.27,0.368,0.346,0.676,0.19,1.6,1.79,1.89,0.36,0.17,1.15,5.68,10.58
Willy Hernangomez,17863,2020,NO,7,13.71,0.52,0,0.4,1.71,3,4.71,1,0.57,0.43,0.43,4.29,13.01
Willy Hernangomez,17863,2019,CHA,31,12.1,0.532,0.227,0.627,1.39,2.94,4.32,0.94,0.32,0.23,0.97,6.13,12.85
Willy Hernangomez,17863,2018,CHA,59,13.78,0.519,0.385,0.694,1.98,3.29,5.27,1.02,0.27,0.34,0.98,7.14,15.22
Willy Hernangomez,17863,2017,CHA,48,10.29,0.555,0.417,0.656,1.25,2.54,3.79,0.69,0.38,0.33,0.71,5.13,11.41
Willy Hernangomez,17863,2016,NY,72,18.39,0.531,0.267,0.728,2.32,4.61,6.93,1.35,0.57,0.5,1.39,8.15,19.24
Sindarius Thornwell,23649,2020,NO,8,0.72,0.4,0.5,0,0.13,0.25,0.38,0.25,0.5,0,0.13,1.25,2.95
Sindarius Thornwell,23649,2019,NO,2,8.75,0.545,0.5,0.5,0,2,2,2,0.5,0.5,1,8,14.4
Sindarius Thornwell,23649,2018,LAC,64,0.08,0.347,0.2,0.735,0.08,0.61,0.69,0.28,0.22,0.11,0.31,0.97,2.56
Sindarius Thornwell,23649,2017,LAC,73,0.22,0.429,0.377,0.67,0.45,1.47,1.92,0.92,0.66,0.36,0.73,3.86,8.84
Wenyen Gabriel,27806,2020,NO,2,2,0,0,0,0.5,1,1.5,0.5,0,0,0,0,2.55
Wenyen Gabriel,27806,2019,POR,30,0.26,0.438,0.3,0.682,0.7,1.03,1.73,0.27,0.37,0.23,0.53,2.1,5.25
Wenyen Gabriel,27806,2018,SAC,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Naji Marshall,70704,2020,NO,3,0.89,0,0,0.5,0,0.67,0.67,0.33,0,0,0,0.33,1.63
Julius Randle,15359,2020,NY,25,1.47,0.477,0.398,0.801,1.48,9.52,11,5.96,0.76,0.2,3.28,22.72,43.5
Julius Randle,15359,2019,NY,64,0.51,0.46,0.277,0.733,2.36,7.36,9.72,3.09,0.8,0.34,3.02,19.5,35.07
Julius Randle,15359,2018,NO,73,0.42,0.524,0.344,0.731,2.22,6.47,8.68,3.14,0.71,0.62,2.85,21.44,36.37
Julius Randle,15359,2017,LAL,82,0.33,0.558,0.222,0.718,2.21,5.77,7.98,2.56,0.52,0.55,2.6,16.13,29.1
Julius Randle,15359,2016,LAL,74,0.39,0.487,0.27,0.723,2.04,6.54,8.58,3.57,0.66,0.5,2.34,13.18,28.81
Julius Randle,15359,2015,LAL,81,0.35,0.429,0.278,0.715,2.12,8.12,10.25,1.78,0.65,0.36,1.84,11.35,26.49
R.J. Barrett,31560,2020,NY,25,1.4,0.434,0.289,0.745,1.28,5.12,6.4,3.08,0.72,0.2,1.96,17.2,29.38
R.J. Barrett,31560,2019,NY,56,0.54,0.402,0.32,0.614,0.89,4.09,4.98,2.55,0.98,0.3,2.21,14.34,24.51
Derrick Rose,6095,2020,DET,15,1.52,0.429,0.333,0.84,0.4,1.53,1.93,4.2,1.2,0.27,1.93,14.2,23.82
Derrick Rose,6095,2019,DET,50,0.52,0.49,0.306,0.871,0.54,1.88,2.42,5.56,0.8,0.32,2.52,18.08,29.04
Derrick Rose,6095,2018,MIN,51,0.54,0.482,0.37,0.856,0.65,2.1,2.75,4.31,0.61,0.24,1.61,17.98,27.82
Derrick Rose,6095,2017,MIN,25,0.67,0.435,0.233,0.87,0.52,0.88,1.4,1.48,0.28,0.16,1.4,8.36,11.74
Derrick Rose,6095,2016,NY,64,0.51,0.471,0.217,0.874,1.02,2.81,3.83,4.42,0.69,0.27,2.3,18.03,28.87
Derrick Rose,6095,2015,CHI,66,0.48,0.427,0.293,0.793,0.7,2.71,3.41,4.71,0.67,0.21,2.65,16.36,26.63
Derrick Rose,6095,2014,CHI,50,0.6,0.405,0.284,0.81,0.7,2.46,3.16,4.92,0.68,0.32,3.16,17.82,27.83
Derrick Rose,6095,2013,CHI,10,3.1,0.354,0.34,0.844,0.9,2.3,3.2,4.3,0.5,0.1,3.4,15.9,23.99
Derrick Rose,6095,2011,CHI,40,0.87,0.434,0.31,0.828,0.7,2.68,3.38,7.78,0.85,0.68,2.98,21.4,37.19
Derrick Rose,6095,2010,CHI,54,0.7,0.443,0.343,0.84,1,3.39,4.39,8.11,1,0.63,3.52,24.78,41.95
Derrick Rose,6095,2009,CHI,12,2.8,0.448,0.2,0.8,0.67,2.17,2.83,5.25,0.92,0.42,2.92,14.42,25.44
Derrick Rose,6095,2008,CHI,81,0.46,0.475,0.222,0.788,1.19,2.73,3.91,6.32,0.81,0.22,2.49,16.8,30.56
Frank Ntilikina,23603,2020,NY,4,2.63,0.429,0.556,0.333,0.25,0.75,1,0.75,0.75,0,0.5,4.5,7.83
Frank Ntilikina,23603,2019,NY,57,0.37,0.393,0.321,0.864,0.4,1.72,2.12,3.02,0.95,0.28,1.25,6.26,14.55
